timestamp,person,position,track_id
2023-11-21 18:39:08,Sarthak,right,40GRJBeHKroMtWwGX9EFyQ
2023-11-21 18:41:56,Sarthak,right,7m9OqQk4RVRkw9JJdeAw96
2023-11-21 18:44:01,Sarthak,right,16umSNZfofRpDqTvf8DIAo
2023-11-21 18:46:39,Sarthak,right,0tMSssfxAL2oV8Vri0mFHE
2023-11-21 18:48:54,Sarthak,right,4UKCKdYiLN6IMA5ZESUTL7
2023-11-21 18:51:40,Sarthak,right,3s7MCdXyWmwjdcWh7GWXas
2023-11-21 19:35:54,Sarthak,right,19YKaevk2bce4odJkP5L22
2023-11-21 20:16:45,Both,right,78TTtXnFQPzwqlbtbwqN0y
2023-11-21 20:19:02,Both,right,40GRJBeHKroMtWwGX9EFyQ
2023-11-21 20:21:33,Both,right,4YwNf1fLZt9IQhJeHNWfBi
2023-11-21 20:24:12,Both,right,3s7MCdXyWmwjdcWh7GWXas
2023-11-21 20:27:10,Both,right,1FBuBhNZ8dmjUBWR58UOQv
2023-11-21 20:29:32,Both,right,1FBuBhNZ8dmjUBWR58UOQv
2023-11-21 20:31:55,Both,right,01z2fBGB8Hl3Jd3zXe4IXR
2023-11-21 20:34:17,Both,right,2rXVtoLBHuXcNB5DVfIc9p
2023-11-21 20:36:29,Both,right,40GRJBeHKroMtWwGX9EFyQ
2023-11-21 20:39:23,Both,right,35xSkNIXi504fcEwz9USRB
2023-11-21 20:41:52,Both,right,0yhxBvedRdGxsPZHJNI4VA
2023-11-21 20:44:15,Both,right,2Uvy6SkNqxvnH1W68dymxG
2023-11-21 20:46:39,Both,right,4UKCKdYiLN6IMA5ZESUTL7
2023-11-21 20:49:27,Both,right,6CcJMwBtXByIz4zQLzFkKc
2023-11-21 20:52:09,Both,right,1B04mWViAk7jcLEifYbvdi
2023-11-21 20:54:13,Both,right,0yhxBvedRdGxsPZHJNI4VA
2023-11-21 20:56:37,Both,right,0f0gfm6wHjhqrBMHBn9Ajr
2023-11-21 20:58:44,Both,right,34xTFwjPQ1dC6uJmleno7x
2023-11-21 21:01:23,Both,right,2ZWlPOoWh0626oTaHrnl2a
2023-11-21 21:04:13,Both,right,7LmkhaMCqsjppaYtAYhMaI
2023-11-21 21:06:15,Both,right,3s7MCdXyWmwjdcWh7GWXas
2023-11-21 21:09:01,Both,right,16qYlQ6koFxYVbiJbGHblz
2023-11-21 21:11:29,Both,right,0tMSssfxAL2oV8Vri0mFHE
2023-11-21 21:14:27,Both,right,73D5hBkiVZkopZrmBZTBWf
2023-11-21 21:17:11,Both,right,2ZWlPOoWh0626oTaHrnl2a
2023-11-21 21:19:36,Both,right,4xR3MAscflQ262kMeiKshQ
2023-11-21 21:22:30,Both,right,7LmkhaMCqsjppaYtAYhMaI
2023-11-21 21:25:21,Both,right,43zdsphuZLzwA9k4DJhU0I
2023-11-21 21:28:18,Both,right,35xSkNIXi504fcEwz9USRB
2023-11-21 21:31:10,Both,right,5GUYJTQap5F3RDQiCOJhrS
2023-11-21 21:33:50,Both,right,2LMkwUfqC6S6s6qDVlEuzV
2023-11-21 21:36:44,Both,right,01z2fBGB8Hl3Jd3zXe4IXR
2023-11-21 21:38:51,Both,right,2JUqYobT8NvARdPmc4ES2x
2023-11-21 21:41:16,Both,right,7m9OqQk4RVRkw9JJdeAw96
2023-11-21 21:44:16,Both,right,7fTEiF3rNCc8TDagCAXjhd
2023-11-21 21:46:28,Both,right,0f0gfm6wHjhqrBMHBn9Ajr
2023-11-21 21:49:04,Both,right,4YwNf1fLZt9IQhJeHNWfBi
2023-11-21 21:51:41,Both,right,4UKCKdYiLN6IMA5ZESUTL7
2023-11-21 21:54:37,Both,right,2Uvy6SkNqxvnH1W68dymxG
2023-11-21 22:51:21,Both,right,4xR3MAscflQ262kMeiKshQ
2023-11-21 22:53:49,Both,right,2Uvy6SkNqxvnH1W68dymxG
2023-11-21 22:56:39,Both,right,4YwNf1fLZt9IQhJeHNWfBi
2023-11-21 22:58:39,Both,right,2JUqYobT8NvARdPmc4ES2x
2023-11-21 23:00:51,Both,right,2JUqYobT8NvARdPmc4ES2x
2023-11-21 23:02:55,Both,right,16qYlQ6koFxYVbiJbGHblz
2023-11-21 23:05:40,Both,right,1DWZUa5Mzf2BwzpHtgbHPY
2023-11-21 23:08:17,Both,right,2rXVtoLBHuXcNB5DVfIc9p
2023-11-21 23:10:51,Both,right,4Ozmbn4LIW5WVZhhHuk1Gp
2023-11-21 23:12:58,Both,right,3s7MCdXyWmwjdcWh7GWXas
2023-11-21 23:56:30,Both,right,4xR3MAscflQ262kMeiKshQ
2023-11-21 23:59:03,Both,right,2LMkwUfqC6S6s6qDVlEuzV
2023-11-22 00:01:21,Both,right,0f0gfm6wHjhqrBMHBn9Ajr
2023-11-22 00:04:14,Both,right,73D5hBkiVZkopZrmBZTBWf
2023-11-22 00:07:04,Both,right,2ZWlPOoWh0626oTaHrnl2a
2023-11-22 00:09:34,Both,right,7lUX7bNyCJZeSn0ZCvL0GW
2023-11-22 00:12:00,Both,right,1DWZUa5Mzf2BwzpHtgbHPY
2023-11-22 00:14:27,Both,right,7fTEiF3rNCc8TDagCAXjhd
2023-11-22 00:17:03,Both,right,19YKaevk2bce4odJkP5L22
2023-11-22 00:19:31,Avi,left,4xR3MAscflQ262kMeiKshQ
2023-11-22 00:22:16,Avi,left,7LmkhaMCqsjppaYtAYhMaI
2023-11-22 00:25:09,Avi,left,5H4PU7wBIXL259apGjSpOr
2023-11-22 00:27:38,Avi,left,12dtBMOafWqGvjJhKxAJ7q
2023-11-22 00:30:05,Avi,left,2ZWlPOoWh0626oTaHrnl2a
2023-11-22 00:32:41,Avi,left,0tMSssfxAL2oV8Vri0mFHE
2023-11-22 00:35:40,Avi,left,1B04mWViAk7jcLEifYbvdi
2023-11-22 00:37:57,Avi,left,01z2fBGB8Hl3Jd3zXe4IXR
2023-11-22 00:40:27,Avi,left,6CcJMwBtXByIz4zQLzFkKc
2023-11-22 00:43:09,Avi,left,4UKCKdYiLN6IMA5ZESUTL7
2023-11-22 00:45:53,Avi,left,7LmkhaMCqsjppaYtAYhMaI
2023-11-22 00:48:11,Avi,left,5GUYJTQap5F3RDQiCOJhrS
2023-11-22 00:50:22,Avi,left,16umSNZfofRpDqTvf8DIAo
2023-11-22 00:53:16,Avi,left,1DWZUa5Mzf2BwzpHtgbHPY
2023-11-22 00:55:40,Avi,left,35xSkNIXi504fcEwz9USRB
2023-11-22 00:58:27,Avi,left,16qYlQ6koFxYVbiJbGHblz
2023-11-22 09:01:34,Avi,left,4qYLPta5HZ36idWiXtqh7B
2023-11-22 09:03:41,Avi,left,0Ep9wqVQKcWCiI0PzbbLog
2023-11-22 09:06:00,Avi,left,0gR8HJmT457poShbgYXmV8
2023-11-22 09:08:34,Avi,left,5vnuJ8EopkP5dHukpOmT3L
2023-11-22 09:10:57,Avi,left,1TweDM3JC49LNeelLVg3yX
2023-11-22 09:13:21,Avi,left,0msrDPXxZpts4FRnoX0bFr
2023-11-22 09:15:53,Avi,left,17sPXQa8bT24ToCYHXuQXI
2023-11-22 09:18:27,Avi,left,1aTZLg2n88hMFMKJXQveig
2023-11-22 09:20:56,Avi,left,3QGsuHI8jO1Rx4JWLUh9jd
2023-11-22 09:23:19,Avi,left,4iJyoBOLtHqaGxP12qzhQI
2023-11-22 09:25:51,Avi,left,3QGsuHI8jO1Rx4JWLUh9jd
2023-11-22 09:27:55,Avi,left,4QhWbupniDd44EDtnh2bFJ
2023-11-22 09:30:11,Avi,left,6s24LFkjo06wYVpxJppovm
2023-11-22 09:32:55,Avi,left,2gHQ7upBrDEFOZZTO6ktbZ
2023-11-22 09:35:32,Avi,left,0KyAGiNGUytG5JLxJu4F6l
2023-11-22 09:37:55,Avi,left,6R837L5prXTflEAD2GI6vX
2023-11-22 09:40:25,Avi,left,1au2UduxcvHfa0fZS3Szci
2023-11-22 09:42:49,Avi,left,7MAibcTli4IisCtbHKrGMh
2023-11-22 09:45:01,Avi,left,3w3y8KPTfNeOKPiqUTakBh
2023-11-22 09:47:45,Avi,left,0M3HkE321xpCbCYqVKzr1q
2023-11-22 09:49:52,Avi,left,6xNkEcbvpPcdSOFKFXNpFL
2023-11-22 09:52:17,Avi,left,1au2UduxcvHfa0fZS3Szci
2023-11-22 09:54:19,Avi,left,4rAg5bbrdZX00mXXhLvYXj
2023-11-22 09:57:11,Avi,left,66Q3fAmSX5eHamgbKa9alP
2023-11-22 09:59:51,Sarthak,right,4LKSaRoKNnlpKXTT663BrT
2023-11-22 10:02:43,Sarthak,right,3HgA5R5alihocnOYE9ihpS
2023-11-22 10:05:19,Sarthak,right,0pmTeBCjn4gRbg8HmQzxXr
2023-11-22 10:07:26,Sarthak,right,0pmTeBCjn4gRbg8HmQzxXr
2023-11-22 10:10:13,Sarthak,right,6s24LFkjo06wYVpxJppovm
2023-11-22 10:13:09,Sarthak,right,3w3y8KPTfNeOKPiqUTakBh
2023-11-22 10:54:55,Sarthak,right,0uG0JpNmXY6ldOUKUa6kq1
2023-11-22 10:57:44,Sarthak,right,4iJyoBOLtHqaGxP12qzhQI
2023-11-22 10:59:50,Sarthak,right,66Q3fAmSX5eHamgbKa9alP
2023-11-22 11:02:39,Sarthak,right,7ytR5pFWmSjzHJIeQkgog4
2023-11-22 11:05:18,Sarthak,right,33i3xxHB4YSYGYbtJrwwO8
2023-11-22 11:08:03,Sarthak,right,6ieWL5CLN9WdC875guWtMe
2023-11-22 11:11:00,Sarthak,right,1zi7xx7UVEFkmKfv06H8x0
2023-11-22 11:13:09,Sarthak,right,0Y7crWWzWhHSN48eOdmXEZ
2023-11-22 11:15:57,Sarthak,right,33i3xxHB4YSYGYbtJrwwO8
2023-11-22 11:18:45,Sarthak,right,1h3qLl1QJfXlRppxMIcnfn
2023-11-22 11:21:07,Sarthak,right,37y7iDayfwm3WXn5BiAoRk
2023-11-22 11:23:56,Sarthak,right,3GZD6HmiNUhxXYf8Gch723
2023-11-22 11:26:42,Sarthak,right,1zi7xx7UVEFkmKfv06H8x0
2023-11-22 11:29:38,Avi,right,4qYLPta5HZ36idWiXtqh7B
2023-11-22 11:32:22,Avi,right,0M3HkE321xpCbCYqVKzr1q
2023-11-22 12:27:02,Avi,right,5EYi2rH4LYs6M21ZLOyQTx
2023-11-22 12:29:10,Avi,right,7yNf9YjeO5JXUE3JEBgnYc
2023-11-22 12:32:08,Avi,right,0msrDPXxZpts4FRnoX0bFr
2023-11-22 12:34:18,Avi,right,3YJJjQPAbDT7mGpX3WtQ9A
2023-11-22 12:37:14,Avi,right,4iJyoBOLtHqaGxP12qzhQI
2023-11-22 12:39:32,Avi,right,2mT9JUsS0TTYWLUx0Vvq92
2023-11-22 12:42:05,Avi,right,6ieWL5CLN9WdC875guWtMe
2023-11-22 12:44:44,Avi,right,5lcyIeEfwZTs8Ajw3kdF7P
2023-11-22 12:47:33,Avi,right,6R837L5prXTflEAD2GI6vX
2023-11-22 12:50:12,Avi,right,1TweDM3JC49LNeelLVg3yX
2023-11-22 12:53:01,Avi,right,3HgA5R5alihocnOYE9ihpS
2023-11-22 12:55:36,Avi,right,6ieWL5CLN9WdC875guWtMe
2023-11-22 12:57:59,Sarthak,left,6xNkEcbvpPcdSOFKFXNpFL
2023-11-22 13:00:46,Sarthak,left,2PLOCIYlFr8XxNsz0Lgs4l
2023-11-22 13:02:55,Sarthak,left,0pmTeBCjn4gRbg8HmQzxXr
2023-11-22 13:05:46,Sarthak,left,3HgA5R5alihocnOYE9ihpS
2023-11-22 13:08:20,Sarthak,left,3iW3y326xuRpNVXzOMBZy5
2023-11-22 13:10:41,Sarthak,left,75KFRFmcuGFkWlP0QAwFvq
2023-11-22 13:13:38,Sarthak,left,0qbP1p2jMDkCKXIanfmYtI
2023-11-22 13:47:49,Sarthak,left,7IdFdRlCjUi6kkhbPoRfnw
2023-11-22 13:50:23,Sarthak,left,3iW3y326xuRpNVXzOMBZy5
2023-11-22 13:52:30,Sarthak,left,13YyYNBofurxZCNYiFDibB
2023-11-22 14:42:40,Sarthak,left,47Slg6LuqLaX0VodpSCvPt
2023-11-22 14:45:25,Sarthak,left,78dswNVxn2Sgr7rIyuoNwa
2023-11-22 14:48:12,Sarthak,left,1aTZLg2n88hMFMKJXQveig
2023-11-22 14:50:15,Sarthak,left,47Slg6LuqLaX0VodpSCvPt
2023-11-22 14:52:47,Sarthak,right,31rk2z6XreitvUgfJURMil
2023-11-22 14:55:44,Sarthak,right,5vnuJ8EopkP5dHukpOmT3L
2023-11-22 14:57:47,Sarthak,right,03ZkvqZOANKndGXfAAPywG
2023-11-22 15:00:16,Sarthak,right,7B3z0ySL9Rr0XvZEAjWZzM
2023-11-22 15:03:08,Sarthak,right,0Ep9wqVQKcWCiI0PzbbLog
2023-11-22 15:06:01,Sarthak,right,2PLOCIYlFr8XxNsz0Lgs4l
2023-11-22 15:08:04,Sarthak,right,6olUplztLFFfU7fMYmFXOP
2023-11-22 15:10:04,Sarthak,right,13YyYNBofurxZCNYiFDibB
2023-11-22 15:12:40,Sarthak,right,3GZD6HmiNUhxXYf8Gch723
2023-11-22 15:14:51,Sarthak,right,0msrDPXxZpts4FRnoX0bFr
2023-11-22 16:04:25,Sarthak,right,1aTZLg2n88hMFMKJXQveig
2023-11-22 16:07:22,Sarthak,right,5EYi2rH4LYs6M21ZLOyQTx
2023-11-22 16:10:07,Both,right,7ytR5pFWmSjzHJIeQkgog4
2023-11-22 16:12:47,Both,right,31zNgkbLt8McmjDrh6XKY9
2023-11-22 16:15:12,Both,right,1au2UduxcvHfa0fZS3Szci
2023-11-22 16:17:12,Both,right,5GO4rpfnM2lghVqEulTJUf
2023-11-22 16:19:52,Both,right,4rAg5bbrdZX00mXXhLvYXj
2023-11-22 16:22:14,Both,right,03ZkvqZOANKndGXfAAPywG
2023-11-22 17:18:34,Both,right,7lUX7bNyCJZeSn0ZCvL0GW
2023-11-22 17:21:04,Both,right,5QvBXUm5MglLJ3iBfTX2Wo
2023-11-22 17:23:44,Both,right,5H4PU7wBIXL259apGjSpOr
2023-11-22 17:26:13,Both,right,6CcJMwBtXByIz4zQLzFkKc
2023-11-22 18:20:57,Both,right,16umSNZfofRpDqTvf8DIAo
2023-11-22 18:23:27,Both,right,3ZCTVFBt2Brf31RLEnCkWJ
2023-11-22 18:26:19,Both,right,0j35X8cTq543QDYLOyqB8W
2023-11-22 18:29:08,Both,right,2ZWlPOoWh0626oTaHrnl2a
2023-11-22 18:31:42,Both,right,16umSNZfofRpDqTvf8DIAo
2023-11-22 18:34:08,Both,right,0tMSssfxAL2oV8Vri0mFHE
2023-11-22 18:36:44,Both,right,16umSNZfofRpDqTvf8DIAo
2023-11-22 18:38:46,Both,right,0fl8Tsy98InF9qnM6vrZ60
2023-11-22 18:41:16,Both,right,7m9OqQk4RVRkw9JJdeAw96
2023-11-22 18:43:27,Both,left,4UKCKdYiLN6IMA5ZESUTL7
2023-11-22 18:45:32,Both,left,2rXVtoLBHuXcNB5DVfIc9p
2023-11-22 18:48:00,Both,left,2Uvy6SkNqxvnH1W68dymxG
2023-11-22 18:50:43,Both,left,7aSyG7cskkG3zhfO2JLxq3
2023-11-22 18:53:05,Both,left,40GRJBeHKroMtWwGX9EFyQ
2023-11-22 18:55:48,Both,left,2JUqYobT8NvARdPmc4ES2x
2023-11-22 18:57:52,Both,left,7m9OqQk4RVRkw9JJdeAw96
2023-11-22 18:59:57,Both,left,0f0gfm6wHjhqrBMHBn9Ajr
2023-11-22 19:02:25,Both,left,2LMkwUfqC6S6s6qDVlEuzV
2023-11-22 19:05:00,Both,left,4UKCKdYiLN6IMA5ZESUTL7
2023-11-22 19:07:06,Both,left,35xSkNIXi504fcEwz9USRB
2023-11-22 19:09:36,Both,left,5H4PU7wBIXL259apGjSpOr
2023-11-22 19:12:29,Both,left,3PbV3ocgAp3Xn0omGFC0cG
2023-11-22 19:15:06,Both,left,40GRJBeHKroMtWwGX9EFyQ
2023-11-22 19:17:52,Sarthak,left,3ijXR4yXgN43eF54uK7oos
2023-11-22 19:20:03,Sarthak,left,40GRJBeHKroMtWwGX9EFyQ
2023-11-22 19:22:15,Sarthak,left,7m9OqQk4RVRkw9JJdeAw96
2023-11-22 19:24:43,Sarthak,left,4QIo4oxwzzafcBWkKjDpXY
2023-11-22 19:26:58,Sarthak,left,4UKCKdYiLN6IMA5ZESUTL7
2023-11-22 19:29:05,Sarthak,left,5QvBXUm5MglLJ3iBfTX2Wo
2023-11-22 19:31:07,Sarthak,left,4xR3MAscflQ262kMeiKshQ
2023-11-22 19:33:37,Sarthak,left,7m9OqQk4RVRkw9JJdeAw96
2023-11-22 19:35:40,Sarthak,left,5GUYJTQap5F3RDQiCOJhrS
2023-11-22 19:38:32,Sarthak,left,7fTEiF3rNCc8TDagCAXjhd
2023-11-22 19:41:10,Sarthak,left,35xSkNIXi504fcEwz9USRB
2023-11-22 19:43:13,Sarthak,left,16umSNZfofRpDqTvf8DIAo
2023-11-22 19:45:55,Sarthak,left,5QvBXUm5MglLJ3iBfTX2Wo
2023-11-22 19:48:07,Sarthak,left,2LMkwUfqC6S6s6qDVlEuzV
2023-11-22 19:51:06,Avi,left,3ijXR4yXgN43eF54uK7oos
2023-11-22 19:53:37,Avi,left,3ijXR4yXgN43eF54uK7oos
2023-11-22 19:56:11,Both,both,1DWZUa5Mzf2BwzpHtgbHPY
2023-11-22 19:58:41,Both,both,7aSyG7cskkG3zhfO2JLxq3
2023-11-22 20:00:53,Both,right,7aSyG7cskkG3zhfO2JLxq3
2023-11-22 20:03:53,Both,right,0yhxBvedRdGxsPZHJNI4VA
2023-11-22 20:06:11,Both,right,73D5hBkiVZkopZrmBZTBWf
2023-11-22 20:08:57,Both,right,0j35X8cTq543QDYLOyqB8W
2023-11-22 20:11:03,Both,right,19YKaevk2bce4odJkP5L22
2023-11-22 20:13:42,Both,right,1FBuBhNZ8dmjUBWR58UOQv
2023-11-22 20:16:23,Both,right,7fTEiF3rNCc8TDagCAXjhd
2023-11-22 20:18:26,Both,right,73D5hBkiVZkopZrmBZTBWf
2023-11-22 21:16:24,Both,right,2JUqYobT8NvARdPmc4ES2x
2023-11-22 21:18:58,Both,right,7fTEiF3rNCc8TDagCAXjhd
2023-11-22 21:21:44,Both,right,4xR3MAscflQ262kMeiKshQ
2023-11-22 21:24:03,Both,right,1B04mWViAk7jcLEifYbvdi
2023-11-22 21:26:18,Both,right,12dtBMOafWqGvjJhKxAJ7q
2023-11-22 21:28:50,Both,right,4QIo4oxwzzafcBWkKjDpXY
2023-11-22 21:31:18,Both,right,1DWZUa5Mzf2BwzpHtgbHPY
2023-11-22 21:33:23,Both,right,5QvBXUm5MglLJ3iBfTX2Wo
2023-11-22 21:35:34,Both,right,0j35X8cTq543QDYLOyqB8W
2023-11-22 21:37:56,Both,right,6CcJMwBtXByIz4zQLzFkKc
2023-11-22 21:40:27,Both,right,4Ozmbn4LIW5WVZhhHuk1Gp
2023-11-22 21:43:20,Both,right,4xR3MAscflQ262kMeiKshQ
2023-11-22 21:46:07,Both,right,0f0gfm6wHjhqrBMHBn9Ajr
2023-11-22 21:48:24,Both,right,7fTEiF3rNCc8TDagCAXjhd
2023-11-22 21:51:00,Both,right,35xSkNIXi504fcEwz9USRB
2023-11-22 21:53:08,Both,right,2ZWlPOoWh0626oTaHrnl2a
2023-11-22 21:56:00,Both,right,3ZCTVFBt2Brf31RLEnCkWJ
2023-11-22 21:58:22,Both,right,4QIo4oxwzzafcBWkKjDpXY
2023-11-22 22:01:13,Both,right,3s7MCdXyWmwjdcWh7GWXas
2023-11-22 22:03:51,Both,right,2Uvy6SkNqxvnH1W68dymxG
2023-11-22 22:05:57,Both,right,16umSNZfofRpDqTvf8DIAo
2023-11-22 22:08:19,Both,right,0j35X8cTq543QDYLOyqB8W
2023-11-22 22:10:32,Both,right,2ZWlPOoWh0626oTaHrnl2a
2023-11-22 22:13:10,Both,right,5QvBXUm5MglLJ3iBfTX2Wo
2023-11-22 22:15:11,Both,right,01z2fBGB8Hl3Jd3zXe4IXR
2023-11-22 22:17:17,Both,right,1B04mWViAk7jcLEifYbvdi
2023-11-22 22:20:16,Both,right,0j35X8cTq543QDYLOyqB8W
2023-11-22 22:22:41,Both,right,16umSNZfofRpDqTvf8DIAo
2023-11-22 22:24:53,Both,right,2JUqYobT8NvARdPmc4ES2x
2023-11-22 22:27:11,Both,right,19YKaevk2bce4odJkP5L22
2023-11-22 22:30:07,Both,right,3ijXR4yXgN43eF54uK7oos
2023-11-22 23:21:06,Both,right,3ZCTVFBt2Brf31RLEnCkWJ
2023-11-22 23:23:23,Both,right,01z2fBGB8Hl3Jd3zXe4IXR
2023-11-22 23:25:29,Both,right,5QvBXUm5MglLJ3iBfTX2Wo
2023-11-22 23:27:40,Both,right,01z2fBGB8Hl3Jd3zXe4IXR
2023-11-22 23:29:53,Both,right,0f0gfm6wHjhqrBMHBn9Ajr
2023-11-22 23:32:45,Both,right,2ZWlPOoWh0626oTaHrnl2a
2023-11-22 23:35:21,Both,right,3Tc57t9l2O8FwQZtQOvPXK
2023-11-22 23:37:25,Both,right,35xSkNIXi504fcEwz9USRB
2023-11-22 23:39:52,Both,right,0fl8Tsy98InF9qnM6vrZ60
2023-11-22 23:41:59,Both,right,4UKCKdYiLN6IMA5ZESUTL7
2023-11-22 23:44:59,Both,right,7aSyG7cskkG3zhfO2JLxq3
2023-11-22 23:47:36,Both,right,4Ozmbn4LIW5WVZhhHuk1Gp
2023-11-22 23:49:43,Both,right,1BViPjTT585XAhkUUrkts0
2023-11-22 23:52:14,Both,right,0f0gfm6wHjhqrBMHBn9Ajr
2023-11-22 23:54:48,Both,right,78TTtXnFQPzwqlbtbwqN0y
2023-11-22 23:57:37,Both,right,34xTFwjPQ1dC6uJmleno7x
2023-11-22 23:59:51,Both,right,7KZ5MMVgBVox9ycroB2UrI
2023-11-23 00:02:33,Both,right,1BViPjTT585XAhkUUrkts0
2023-11-23 00:57:56,Both,right,12dtBMOafWqGvjJhKxAJ7q
2023-11-23 09:01:22,Both,right,5vnuJ8EopkP5dHukpOmT3L
2023-11-23 09:03:39,Both,right,78dswNVxn2Sgr7rIyuoNwa
2023-11-23 09:06:18,Both,right,13YyYNBofurxZCNYiFDibB
2023-11-23 09:54:48,Both,right,6VKNW0svDbddkdNDGAE0NY
2023-11-23 10:38:34,Both,right,3UTjMW0VGksZ4kFHlfa3m6
2023-11-23 10:41:08,Both,right,7yNf9YjeO5JXUE3JEBgnYc
2023-11-23 10:44:04,Both,right,4JNTpbntShpUpACDUzwHV5
2023-11-23 10:46:11,Both,right,2gAGWaK4wvt2xrFUlR4mK8
2023-11-23 10:48:53,Both,right,15NQ3x1f2GUhqs8oBXhTqp
2023-11-23 10:50:55,Both,right,0msrDPXxZpts4FRnoX0bFr
2023-11-23 10:53:16,Both,right,03ZkvqZOANKndGXfAAPywG
2023-11-23 10:55:55,Both,right,29Hn3L56DQ6y7W249oVxqd
